event_name,date,day_of_week,time,end_time,venue_name,city,state,section_of_nj,address,price,description,performer,event_type,age_restriction,ticket_link,confidence,extracted_from,post_id,instagram_post_url,post_url,display_url,display_url_note,instagram_handle,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,from_calendar,calendar_type,combined_text
Lunch with a view,2025-11-30,Sunday,,,Martell’s Tiki Bar,,NJ,South,,,Indoor bar & grill open and ready to serve you every weekend in November. Grab lunch and enjoy the boardwalk!,,food/drink,,,high,['caption'],,https://www.instagram.com/p/DRFKpoDEZra/,https://www.instagram.com/p/DRFKpoDEZra/,,CDN URL - expires after few hours/days,martells_tikibar,https://www.instagram.com/martells_tikibar/,Martell’s Tiki Bar,False,0,2025-11-15T14:37:40+00:00,2025-11-28T14:35:03.493668,False,,"Lunch with a view — no matter the season! 🌊
Our indoor bar & grill is open and ready to serve you every weekend in November. Grab lunch and enjoy the boardwalk!🍹 "
Saturday Brunch & Beats,2025-11-22,Saturday,12:00,16:00,Little Tijuana Events,Newark,NJ,North,538 Market St Newark NJ,free,"Brunch with music by @djkresbeatz.ko, GOLD & PLATINUM Brunch Entree & 90-Minute Bottomless Drink packages available. Bottle Specials - Flavored Hookah",djkresbeatz.ko,brunch,all ages,https://resy.com/,high,['caption'],,https://www.instagram.com/p/DRTajrWlnLr/,https://www.instagram.com/p/DRTajrWlnLr/,,CDN URL - expires after few hours/days,littletijuanaevents,https://www.instagram.com/littletijuanaevents/,Little Tijuana Events,False,0,2025-11-21T03:26:02+00:00,2025-11-28T14:35:06.400361,False,single,"This Sat Nov 22nd
Little Tijuana presents
Saturday Brunch & Beats

Music by @djkresbeatz.ko

GOLD & PLATINUM Brunch Entree & 90-Minute Bottomless Drink packages available 

EVERYONE FREE ADMISSION
Doors Open 12pm
Brunch Menu Served 12pm-4pm
Bottle Specials - Flavored Hookah

Reservations: Resy.com (link in bio) or Email RSVP@LittleTijuanaNJ.com for Groups 8+
Info: Call 973-230-9417 

Family Friendly, All Ages Welcomed
Valet Parking (34 Jackson St.)
538 Market St Newark NJ "
Thursday Night Football,2025-11-20,Thursday,20:00,,The Newark Standard,Newark,NJ,North,"68 Wilson Ave, Newark, NJ",,"Catch the game with the best vibes in Newark! Big screens, loud energy, and the perfect game-night specials.",,sports,,,high,['caption'],,https://www.instagram.com/p/DRS-ca9DUEw/,https://www.instagram.com/p/DRS-ca9DUEw/,,CDN URL - expires after few hours/days,thenewarkstandard,https://www.instagram.com/thenewarkstandard/,The Newark Standard,False,0,2025-11-20T23:20:22+00:00,2025-11-28T14:35:08.411747,True,weekly,"THURSDAY NIGHT FOOTBALL AT THE NEWARK STANDARD 🏈

Every Thursday from 8:00 PM, catch the game with the best vibes in Newark!

Big screens, loud energy, and the perfect game-night specials.
Bring your crew — we’ll take care of the rest.

📍 68 Wilson Ave, Newark, NJ
📞 Reservations: 862-343-6515 "
Thursday Night Football,2025-11-27,Thursday,20:00,,The Newark Standard,Newark,NJ,North,"68 Wilson Ave, Newark, NJ",,"Catch the game with the best vibes in Newark! Big screens, loud energy, and the perfect game-night specials.",,sports,,,high,['caption'],,https://www.instagram.com/p/DRS-ca9DUEw/,https://www.instagram.com/p/DRS-ca9DUEw/,,CDN URL - expires after few hours/days,thenewarkstandard,https://www.instagram.com/thenewarkstandard/,The Newark Standard,False,0,2025-11-20T23:20:22+00:00,2025-11-28T14:35:08.411771,True,weekly,"THURSDAY NIGHT FOOTBALL AT THE NEWARK STANDARD 🏈

Every Thursday from 8:00 PM, catch the game with the best vibes in Newark!

Big screens, loud energy, and the perfect game-night specials.
Bring your crew — we’ll take care of the rest.

📍 68 Wilson Ave, Newark, NJ
📞 Reservations: 862-343-6515 "
Thursday Night Football,2025-12-04,Thursday,20:00,,The Newark Standard,Newark,NJ,North,"68 Wilson Ave, Newark, NJ",,"Catch the game with the best vibes in Newark! Big screens, loud energy, and the perfect game-night specials.",,sports,,,high,['caption'],,https://www.instagram.com/p/DRS-ca9DUEw/,https://www.instagram.com/p/DRS-ca9DUEw/,,CDN URL - expires after few hours/days,thenewarkstandard,https://www.instagram.com/thenewarkstandard/,The Newark Standard,False,0,2025-11-20T23:20:22+00:00,2025-11-28T14:35:08.411780,True,weekly,"THURSDAY NIGHT FOOTBALL AT THE NEWARK STANDARD 🏈

Every Thursday from 8:00 PM, catch the game with the best vibes in Newark!

Big screens, loud energy, and the perfect game-night specials.
Bring your crew — we’ll take care of the rest.

📍 68 Wilson Ave, Newark, NJ
📞 Reservations: 862-343-6515 "
Thursday Night Football,2025-12-11,Thursday,20:00,,The Newark Standard,Newark,NJ,North,"68 Wilson Ave, Newark, NJ",,"Catch the game with the best vibes in Newark! Big screens, loud energy, and the perfect game-night specials.",,sports,,,high,['caption'],,https://www.instagram.com/p/DRS-ca9DUEw/,https://www.instagram.com/p/DRS-ca9DUEw/,,CDN URL - expires after few hours/days,thenewarkstandard,https://www.instagram.com/thenewarkstandard/,The Newark Standard,False,0,2025-11-20T23:20:22+00:00,2025-11-28T14:35:08.411790,True,weekly,"THURSDAY NIGHT FOOTBALL AT THE NEWARK STANDARD 🏈

Every Thursday from 8:00 PM, catch the game with the best vibes in Newark!

Big screens, loud energy, and the perfect game-night specials.
Bring your crew — we’ll take care of the rest.

📍 68 Wilson Ave, Newark, NJ
📞 Reservations: 862-343-6515 "
Seasonal Favorites,2025-11-24,Monday,,,Porta Montclair,Montclair,NJ,North,,,Enjoy your seasonal favorites,,null,,,high,['caption'],,https://www.instagram.com/p/DRcKF2SjqKx/,https://www.instagram.com/p/DRcKF2SjqKx/,,CDN URL - expires after few hours/days,portamontclair,https://www.instagram.com/portamontclair/,Porta Montclair,False,0,2025-11-24T12:55:00+00:00,2025-11-28T14:35:10.019642,False,,"The fall season is ending, but you can still enjoy your seasonal favorites with us until 12/4! "
Seasonal Favorites,2025-11-25,Tuesday,,,Porta Montclair,Montclair,NJ,North,,,Enjoy your seasonal favorites,,null,,,high,['caption'],,https://www.instagram.com/p/DRcKF2SjqKx/,https://www.instagram.com/p/DRcKF2SjqKx/,,CDN URL - expires after few hours/days,portamontclair,https://www.instagram.com/portamontclair/,Porta Montclair,False,0,2025-11-24T12:55:00+00:00,2025-11-28T14:35:10.019665,False,,"The fall season is ending, but you can still enjoy your seasonal favorites with us until 12/4! "
Seasonal Favorites,2025-11-26,Wednesday,,,Porta Montclair,Montclair,NJ,North,,,Enjoy your seasonal favorites,,null,,,high,['caption'],,https://www.instagram.com/p/DRcKF2SjqKx/,https://www.instagram.com/p/DRcKF2SjqKx/,,CDN URL - expires after few hours/days,portamontclair,https://www.instagram.com/portamontclair/,Porta Montclair,False,0,2025-11-24T12:55:00+00:00,2025-11-28T14:35:10.019675,False,,"The fall season is ending, but you can still enjoy your seasonal favorites with us until 12/4! "
Seasonal Favorites,2025-11-27,Thursday,,,Porta Montclair,Montclair,NJ,North,,,Enjoy your seasonal favorites,,null,,,high,['caption'],,https://www.instagram.com/p/DRcKF2SjqKx/,https://www.instagram.com/p/DRcKF2SjqKx/,,CDN URL - expires after few hours/days,portamontclair,https://www.instagram.com/portamontclair/,Porta Montclair,False,0,2025-11-24T12:55:00+00:00,2025-11-28T14:35:10.019683,False,,"The fall season is ending, but you can still enjoy your seasonal favorites with us until 12/4! "
Seasonal Favorites,2025-11-28,Friday,,,Porta Montclair,Montclair,NJ,North,,,Enjoy your seasonal favorites,,null,,,high,['caption'],,https://www.instagram.com/p/DRcKF2SjqKx/,https://www.instagram.com/p/DRcKF2SjqKx/,,CDN URL - expires after few hours/days,portamontclair,https://www.instagram.com/portamontclair/,Porta Montclair,False,0,2025-11-24T12:55:00+00:00,2025-11-28T14:35:10.019689,False,,"The fall season is ending, but you can still enjoy your seasonal favorites with us until 12/4! "
Seasonal Favorites,2025-11-29,Saturday,,,Porta Montclair,Montclair,NJ,North,,,Enjoy your seasonal favorites,,null,,,high,['caption'],,https://www.instagram.com/p/DRcKF2SjqKx/,https://www.instagram.com/p/DRcKF2SjqKx/,,CDN URL - expires after few hours/days,portamontclair,https://www.instagram.com/portamontclair/,Porta Montclair,False,0,2025-11-24T12:55:00+00:00,2025-11-28T14:35:10.019700,False,,"The fall season is ending, but you can still enjoy your seasonal favorites with us until 12/4! "
Seasonal Favorites,2025-11-30,Sunday,,,Porta Montclair,Montclair,NJ,North,,,Enjoy your seasonal favorites,,null,,,high,['caption'],,https://www.instagram.com/p/DRcKF2SjqKx/,https://www.instagram.com/p/DRcKF2SjqKx/,,CDN URL - expires after few hours/days,portamontclair,https://www.instagram.com/portamontclair/,Porta Montclair,False,0,2025-11-24T12:55:00+00:00,2025-11-28T14:35:10.019710,False,,"The fall season is ending, but you can still enjoy your seasonal favorites with us until 12/4! "
Seasonal Favorites,2025-12-01,Monday,,,Porta Montclair,Montclair,NJ,North,,,Enjoy your seasonal favorites,,null,,,high,['caption'],,https://www.instagram.com/p/DRcKF2SjqKx/,https://www.instagram.com/p/DRcKF2SjqKx/,,CDN URL - expires after few hours/days,portamontclair,https://www.instagram.com/portamontclair/,Porta Montclair,False,0,2025-11-24T12:55:00+00:00,2025-11-28T14:35:10.019720,False,,"The fall season is ending, but you can still enjoy your seasonal favorites with us until 12/4! "
Seasonal Favorites,2025-12-02,Tuesday,,,Porta Montclair,Montclair,NJ,North,,,Enjoy your seasonal favorites,,null,,,high,['caption'],,https://www.instagram.com/p/DRcKF2SjqKx/,https://www.instagram.com/p/DRcKF2SjqKx/,,CDN URL - expires after few hours/days,portamontclair,https://www.instagram.com/portamontclair/,Porta Montclair,False,0,2025-11-24T12:55:00+00:00,2025-11-28T14:35:10.019730,False,,"The fall season is ending, but you can still enjoy your seasonal favorites with us until 12/4! "
Seasonal Favorites,2025-12-03,Wednesday,,,Porta Montclair,Montclair,NJ,North,,,Enjoy your seasonal favorites,,null,,,high,['caption'],,https://www.instagram.com/p/DRcKF2SjqKx/,https://www.instagram.com/p/DRcKF2SjqKx/,,CDN URL - expires after few hours/days,portamontclair,https://www.instagram.com/portamontclair/,Porta Montclair,False,0,2025-11-24T12:55:00+00:00,2025-11-28T14:35:10.019740,False,,"The fall season is ending, but you can still enjoy your seasonal favorites with us until 12/4! "
Seasonal Favorites,2025-12-04,Thursday,,,Porta Montclair,Montclair,NJ,North,,,Enjoy your seasonal favorites,,null,,,high,['caption'],,https://www.instagram.com/p/DRcKF2SjqKx/,https://www.instagram.com/p/DRcKF2SjqKx/,,CDN URL - expires after few hours/days,portamontclair,https://www.instagram.com/portamontclair/,Porta Montclair,False,0,2025-11-24T12:55:00+00:00,2025-11-28T14:35:10.019749,False,,"The fall season is ending, but you can still enjoy your seasonal favorites with us until 12/4! "
Weequahic & Shabazz Alumni After Party,2025-11-27,Thursday,20:00,,Levels,,NJ,,,Free before 9PM,Thanksgiving Day after party after the game and after the turkey.,@aintnodjt4real @djnoso,party,,,high,['caption'],,https://www.instagram.com/p/DRdfEuPjVMi/,https://www.instagram.com/p/DRdfEuPjVMi/,,CDN URL - expires after few hours/days,youngveeto,https://www.instagram.com/youngveeto/,Veeto Williams,False,0,2025-11-25T01:17:54+00:00,2025-11-28T14:35:10.077966,False,,"🦃 THANKSGIVING DAY 🦃

🗓️ THURSDAYS NOVEMBER 27TH 🗓️ 

🏈 WEEQUAHIC & SHABAZZ 🏈

🎉 ALUMNI AFTER PARTY 🎉

🚪 DOORS OPEN 8PM

🚨 EVERYONE FREE BEFORE 9PM 🚨
🚨 EVERYONE FREE BEFORE 9PM 🚨
🚨 EVERYONE FREE BEFORE 9PM 🚨

🎵 MUSIC BY @aintnodjt4real @djnoso 

 🍾 $175 BOTTLES

🥃 $5 SHOTS

🍹 $3 MARGARITAS

FOR TABLES OR MORE INFO CONTACT @youngveeto @_100shots_ @_foreverbigga @noonjune_again @myboyvito_ 

TELL A FRIEND OR FAMILY MEMBER ALL ROADS LEAD TO LEVELS AFTER THE GAME AND AFTER THE TURKEY! "
Guilty Pleasure,2025-12-13,,,,Big Shots Restaurant & Lounge,Woodbridge,NJ,Central,,,,,,,,high,['caption'],,https://www.instagram.com/p/DRe-Mr5EW4y/,https://www.instagram.com/p/DRe-Mr5EW4y/,,CDN URL - expires after few hours/days,bigshotswoodbridge,https://www.instagram.com/bigshotswoodbridge/,Big Shots Restaurant & Lounge,False,0,2025-11-25T15:09:06+00:00,2025-11-28T14:35:10.926506,False,,Guilty Pleasure returns 12|13! 🔥 
Guided Hike,,,,,,,NJ,,,,"Guided hike for team bonding experience, staff retreat, church group or social club. Customized outdoor exploration always possible.",,hike,,,high,['caption'],,https://www.instagram.com/p/CoQzcZ4uOjB/,https://www.instagram.com/p/CoQzcZ4uOjB/,,CDN URL - expires after few hours/days,outdoorsonpurpose,https://www.instagram.com/outdoorsonpurpose/,Outdoors On Purpose,False,0,2023-02-05T01:38:36+00:00,2025-11-28T14:35:12.679077,False,,"Who’s behind and what’s the impetus of Outdoors On Purpose? Check out our palm card for some basic info. All pillars we are built on are important but the EDUCATION focus makes me happiest! Join us for a hike. Let us lead a guided hike for your next team bonding experience, staff retreat, church group or social club. Customized outdoor exploration always possible. See you on the trails 🥾❤️ "
,2025-11-15,Saturday,20:00,00:00,Hook & Reel,,NJ,,,,,"DJ Tragedy, Siriusxmfly",dj set,,,high,['caption'],,https://www.instagram.com/p/DRFHmDxjofr/,https://www.instagram.com/p/DRFHmDxjofr/,,CDN URL - expires after few hours/days,djtragedy,https://www.instagram.com/djtragedy/,Tragedy Getintuned,False,0,2025-11-15T14:10:58+00:00,2025-11-28T14:35:13.537379,False,,TONIGHT WE BRING THE VIBES TO @hookandreel.usa SET BY @siriusxmfly @djtragedy 8-12am 
Muslim Heritage Month Festival 2026,2026-01-03,,,,,,NJ,,,,The Passionate Palate will be covering the Muslim Heritage Month Festival 2026 live on January 3rd with her entertaining podcast.,@thepassionatepalate,festival,,,high,['caption'],,https://www.instagram.com/p/DRfChZdjm5K/,https://www.instagram.com/p/DRfChZdjm5K/,,CDN URL - expires after few hours/days,jerseyhalalspots,https://www.instagram.com/jerseyhalalspots/,Jersey Halal Spots,False,0,2025-11-25T15:46:53+00:00,2025-11-28T14:35:13.728438,False,,@thepassionatepalate is confirmed to be at Muslim Heritage Month Festival 2026! Get ready for her food reviews and take on the event! Her entertaining podcast will be in person and covering live on January 3rd! #jerseyhalalspots #muslimheritagemonth2026 #podcast #digitalcontent 
Thanksgiving Eve turn up,2025-11-26,Wednesday,,,Big Shots Restaurant & Lounge,,NJ,,,,4+ DJs spinning all night! Hosted by Mark Nitty. VIP Sections • Bottle Service • Hookah • Patio • kitchen open late,Mark Nitty,party,,https://www.eventbrite.com/e/friendsgiving-with-ralphie-mercado-tickets-1974534258119?aff=oddtdtcreator,high,['caption'],,https://www.instagram.com/p/DRhdG9GkRAJ/,https://www.instagram.com/p/DRhdG9GkRAJ/,,CDN URL - expires after few hours/days,bigshotswoodbridge,https://www.instagram.com/bigshotswoodbridge/,Big Shots Restaurant & Lounge,False,0,2025-11-26T14:17:41+00:00,2025-11-28T14:35:15.186556,False,,"TONIGHT! It’s a Thanksgiving Eve turn up at Big Shots! 4+ DJs spinning all night!!! Hosted by Mark Nitty 🔥

VIP Sections • Bottle Service • Hookah • Patio • kitchen open late

Tickets on sale now: 🎟️

https://www.eventbrite.com/e/friendsgiving-with-ralphie-mercado-tickets-1974534258119?aff=oddtdtcreator "
November Session,2025-11-18,,,,bunkr.,,NJ,,,,Practice or record a video set.,,session,,,medium,['caption'],,https://www.instagram.com/p/DRN3PwakaxP/,https://www.instagram.com/p/DRN3PwakaxP/,,CDN URL - expires after few hours/days,bunkr.bunkr,https://www.instagram.com/bunkr.bunkr/,bunkr.,False,0,2025-11-18T23:42:01+00:00,2025-11-28T14:35:17.968302,False,,"POV you’re opening up our studio with us ⚠️ while staying hydrated with @smartwater 💧

november + december sessions are available! stop by to get some practice in or record a video set.

#dj #djstudio #pov "
December Session,2025-12-01,,,,bunkr.,,NJ,,,,Practice or record a video set.,,session,,,medium,['caption'],,https://www.instagram.com/p/DRN3PwakaxP/,https://www.instagram.com/p/DRN3PwakaxP/,,CDN URL - expires after few hours/days,bunkr.bunkr,https://www.instagram.com/bunkr.bunkr/,bunkr.,False,0,2025-11-18T23:42:01+00:00,2025-11-28T14:35:17.968324,False,,"POV you’re opening up our studio with us ⚠️ while staying hydrated with @smartwater 💧

november + december sessions are available! stop by to get some practice in or record a video set.

#dj #djstudio #pov "
Friendsgiving with Ralphie Mercado,2025-11-26,Wednesday,,,Big Shots Restaurant & Lounge,,NJ,,,,"TMM NIGHT! It’s a Thanksgiving Eve turn up at Big Shots! 4+ DJs spinning all night!!! Hosted by Mark Nitty 🔥
VIP Sections • Bottle Service • Hookah • Patio • kitchen open late","Ralphie Mercado, Mark Nitty, 4+ DJs",party,,https://www.eventbrite.com/e/friendsgiving-with-ralphie-mercado-tickets-1974534258119?aff=oddtdtcreator,high,['caption'],,https://www.instagram.com/p/DRe-cZMESRj/,https://www.instagram.com/p/DRe-cZMESRj/,,CDN URL - expires after few hours/days,bigshotswoodbridge,https://www.instagram.com/bigshotswoodbridge/,Big Shots Restaurant & Lounge,False,0,2025-11-25T15:11:15+00:00,2025-11-28T14:35:20.602941,False,,"TMM NIGHT! It’s a Thanksgiving Eve turn up at Big Shots! 4+ DJs spinning all night!!! Hosted by Mark Nitty 🔥

VIP Sections • Bottle Service • Hookah • Patio • kitchen open late

Tickets on sale now: 🎟️

https://www.eventbrite.com/e/friendsgiving-with-ralphie-mercado-tickets-1974534258119?aff=oddtdtcreator "
