INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,PROCESSED TIMESTAMP
NEWARKARTS,NORTH TO SHORE FESTIVAL,2026-06-16,,,NEWARK,NORTH,EXPERIENCE THE VIBRANT NORTH TO SHORE FESTIVAL IN NEWARK!,https://www.instagram.com/p/DU9bW2ZlR66/,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-15/638849129_18563865862035045_4686696379197546638_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG1TtWVhIBjJFb1uFGCjzX0YlrcrsnoxQv0emlpRMwyVJ-BsMHN5K9h6CisPAgeiRk&_nc_ohc=lzYnVCUow5YQ7kNvwEjdV26&_nc_gid=1NYCGlSb2EjsSQeO32mWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsXH8X02oWskf7pqy7_vTuc--vBy7RJSosTtstliDmJGg&oe=69A57C03&_nc_sid=10d13b,https://www.instagram.com/p/DU9bW2ZlR66/,https://www.instagram.com/newarkarts/,FESTIVAL,NEWARK ARTS,"NORTH TO SHORE FESTIVAL, FEATURING PERFORMANCES, EXHIBITIONS, AND ARTS AND CULTURAL PROGRAMMING ACROSS ALL WARDS OF THE CITY.",,,0.9,3836342775085080250,True,True,2026-02-26 02:59:29
NEWARKARTS,NORTH TO SHORE FESTIVAL,2026-06-17,,,NEWARK,NORTH,EXPERIENCE THE VIBRANT NORTH TO SHORE FESTIVAL IN NEWARK!,https://www.instagram.com/p/DU9bW2ZlR66/,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-15/638849129_18563865862035045_4686696379197546638_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG1TtWVhIBjJFb1uFGCjzX0YlrcrsnoxQv0emlpRMwyVJ-BsMHN5K9h6CisPAgeiRk&_nc_ohc=lzYnVCUow5YQ7kNvwEjdV26&_nc_gid=1NYCGlSb2EjsSQeO32mWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsXH8X02oWskf7pqy7_vTuc--vBy7RJSosTtstliDmJGg&oe=69A57C03&_nc_sid=10d13b,https://www.instagram.com/p/DU9bW2ZlR66/,https://www.instagram.com/newarkarts/,FESTIVAL,NEWARK ARTS,"NORTH TO SHORE FESTIVAL, FEATURING PERFORMANCES, EXHIBITIONS, AND ARTS AND CULTURAL PROGRAMMING ACROSS ALL WARDS OF THE CITY.",,,0.9,3836342775085080250,True,True,2026-02-26 02:59:29
NEWARKARTS,NORTH TO SHORE FESTIVAL,2026-06-18,,,NEWARK,NORTH,EXPERIENCE THE VIBRANT NORTH TO SHORE FESTIVAL IN NEWARK!,https://www.instagram.com/p/DU9bW2ZlR66/,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-15/638849129_18563865862035045_4686696379197546638_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG1TtWVhIBjJFb1uFGCjzX0YlrcrsnoxQv0emlpRMwyVJ-BsMHN5K9h6CisPAgeiRk&_nc_ohc=lzYnVCUow5YQ7kNvwEjdV26&_nc_gid=1NYCGlSb2EjsSQeO32mWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsXH8X02oWskf7pqy7_vTuc--vBy7RJSosTtstliDmJGg&oe=69A57C03&_nc_sid=10d13b,https://www.instagram.com/p/DU9bW2ZlR66/,https://www.instagram.com/newarkarts/,FESTIVAL,NEWARK ARTS,"NORTH TO SHORE FESTIVAL, FEATURING PERFORMANCES, EXHIBITIONS, AND ARTS AND CULTURAL PROGRAMMING ACROSS ALL WARDS OF THE CITY.",,,0.9,3836342775085080250,True,True,2026-02-26 02:59:29
NEWARKARTS,NORTH TO SHORE FESTIVAL,2026-06-19,,,NEWARK,NORTH,EXPERIENCE THE VIBRANT NORTH TO SHORE FESTIVAL IN NEWARK!,https://www.instagram.com/p/DU9bW2ZlR66/,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-15/638849129_18563865862035045_4686696379197546638_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG1TtWVhIBjJFb1uFGCjzX0YlrcrsnoxQv0emlpRMwyVJ-BsMHN5K9h6CisPAgeiRk&_nc_ohc=lzYnVCUow5YQ7kNvwEjdV26&_nc_gid=1NYCGlSb2EjsSQeO32mWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsXH8X02oWskf7pqy7_vTuc--vBy7RJSosTtstliDmJGg&oe=69A57C03&_nc_sid=10d13b,https://www.instagram.com/p/DU9bW2ZlR66/,https://www.instagram.com/newarkarts/,FESTIVAL,NEWARK ARTS,"NORTH TO SHORE FESTIVAL, FEATURING PERFORMANCES, EXHIBITIONS, AND ARTS AND CULTURAL PROGRAMMING ACROSS ALL WARDS OF THE CITY.",,,0.9,3836342775085080250,True,True,2026-02-26 02:59:29
NEWARKARTS,NORTH TO SHORE FESTIVAL,2026-06-20,,,NEWARK,NORTH,EXPERIENCE THE VIBRANT NORTH TO SHORE FESTIVAL IN NEWARK!,https://www.instagram.com/p/DU9bW2ZlR66/,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-15/638849129_18563865862035045_4686696379197546638_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG1TtWVhIBjJFb1uFGCjzX0YlrcrsnoxQv0emlpRMwyVJ-BsMHN5K9h6CisPAgeiRk&_nc_ohc=lzYnVCUow5YQ7kNvwEjdV26&_nc_gid=1NYCGlSb2EjsSQeO32mWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsXH8X02oWskf7pqy7_vTuc--vBy7RJSosTtstliDmJGg&oe=69A57C03&_nc_sid=10d13b,https://www.instagram.com/p/DU9bW2ZlR66/,https://www.instagram.com/newarkarts/,FESTIVAL,NEWARK ARTS,"NORTH TO SHORE FESTIVAL, FEATURING PERFORMANCES, EXHIBITIONS, AND ARTS AND CULTURAL PROGRAMMING ACROSS ALL WARDS OF THE CITY.",,,0.9,3836342775085080250,True,True,2026-02-26 02:59:29
NEWARKARTS,NORTH TO SHORE FESTIVAL,2026-06-21,,,NEWARK,NORTH,EXPERIENCE THE VIBRANT NORTH TO SHORE FESTIVAL IN NEWARK!,https://www.instagram.com/p/DU9bW2ZlR66/,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-15/638849129_18563865862035045_4686696379197546638_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG1TtWVhIBjJFb1uFGCjzX0YlrcrsnoxQv0emlpRMwyVJ-BsMHN5K9h6CisPAgeiRk&_nc_ohc=lzYnVCUow5YQ7kNvwEjdV26&_nc_gid=1NYCGlSb2EjsSQeO32mWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsXH8X02oWskf7pqy7_vTuc--vBy7RJSosTtstliDmJGg&oe=69A57C03&_nc_sid=10d13b,https://www.instagram.com/p/DU9bW2ZlR66/,https://www.instagram.com/newarkarts/,FESTIVAL,NEWARK ARTS,"NORTH TO SHORE FESTIVAL, FEATURING PERFORMANCES, EXHIBITIONS, AND ARTS AND CULTURAL PROGRAMMING ACROSS ALL WARDS OF THE CITY.",,,0.9,3836342775085080250,True,True,2026-02-26 02:59:29
NEWARKARTS,NORTH TO SHORE FESTIVAL,2026-06-22,,,NEWARK,NORTH,EXPERIENCE THE VIBRANT NORTH TO SHORE FESTIVAL IN NEWARK!,https://www.instagram.com/p/DU9bW2ZlR66/,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-15/638849129_18563865862035045_4686696379197546638_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG1TtWVhIBjJFb1uFGCjzX0YlrcrsnoxQv0emlpRMwyVJ-BsMHN5K9h6CisPAgeiRk&_nc_ohc=lzYnVCUow5YQ7kNvwEjdV26&_nc_gid=1NYCGlSb2EjsSQeO32mWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsXH8X02oWskf7pqy7_vTuc--vBy7RJSosTtstliDmJGg&oe=69A57C03&_nc_sid=10d13b,https://www.instagram.com/p/DU9bW2ZlR66/,https://www.instagram.com/newarkarts/,FESTIVAL,NEWARK ARTS,"NORTH TO SHORE FESTIVAL, FEATURING PERFORMANCES, EXHIBITIONS, AND ARTS AND CULTURAL PROGRAMMING ACROSS ALL WARDS OF THE CITY.",,,0.9,3836342775085080250,True,True,2026-02-26 02:59:29
NEWARKARTS,NORTH TO SHORE FESTIVAL,2026-06-23,,,NEWARK,NORTH,EXPERIENCE THE VIBRANT NORTH TO SHORE FESTIVAL IN NEWARK!,https://www.instagram.com/p/DU9bW2ZlR66/,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-15/638849129_18563865862035045_4686696379197546638_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG1TtWVhIBjJFb1uFGCjzX0YlrcrsnoxQv0emlpRMwyVJ-BsMHN5K9h6CisPAgeiRk&_nc_ohc=lzYnVCUow5YQ7kNvwEjdV26&_nc_gid=1NYCGlSb2EjsSQeO32mWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsXH8X02oWskf7pqy7_vTuc--vBy7RJSosTtstliDmJGg&oe=69A57C03&_nc_sid=10d13b,https://www.instagram.com/p/DU9bW2ZlR66/,https://www.instagram.com/newarkarts/,FESTIVAL,NEWARK ARTS,"NORTH TO SHORE FESTIVAL, FEATURING PERFORMANCES, EXHIBITIONS, AND ARTS AND CULTURAL PROGRAMMING ACROSS ALL WARDS OF THE CITY.",,,0.9,3836342775085080250,True,True,2026-02-26 02:59:29
NEWARKARTS,NORTH TO SHORE FESTIVAL,2026-06-24,,,NEWARK,NORTH,EXPERIENCE THE VIBRANT NORTH TO SHORE FESTIVAL IN NEWARK!,https://www.instagram.com/p/DU9bW2ZlR66/,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-15/638849129_18563865862035045_4686696379197546638_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG1TtWVhIBjJFb1uFGCjzX0YlrcrsnoxQv0emlpRMwyVJ-BsMHN5K9h6CisPAgeiRk&_nc_ohc=lzYnVCUow5YQ7kNvwEjdV26&_nc_gid=1NYCGlSb2EjsSQeO32mWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsXH8X02oWskf7pqy7_vTuc--vBy7RJSosTtstliDmJGg&oe=69A57C03&_nc_sid=10d13b,https://www.instagram.com/p/DU9bW2ZlR66/,https://www.instagram.com/newarkarts/,FESTIVAL,NEWARK ARTS,"NORTH TO SHORE FESTIVAL, FEATURING PERFORMANCES, EXHIBITIONS, AND ARTS AND CULTURAL PROGRAMMING ACROSS ALL WARDS OF THE CITY.",,,0.9,3836342775085080250,True,True,2026-02-26 02:59:29
NEWARKARTS,NORTH TO SHORE FESTIVAL,2026-06-25,,,NEWARK,NORTH,EXPERIENCE THE VIBRANT NORTH TO SHORE FESTIVAL IN NEWARK!,https://www.instagram.com/p/DU9bW2ZlR66/,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-15/638849129_18563865862035045_4686696379197546638_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG1TtWVhIBjJFb1uFGCjzX0YlrcrsnoxQv0emlpRMwyVJ-BsMHN5K9h6CisPAgeiRk&_nc_ohc=lzYnVCUow5YQ7kNvwEjdV26&_nc_gid=1NYCGlSb2EjsSQeO32mWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsXH8X02oWskf7pqy7_vTuc--vBy7RJSosTtstliDmJGg&oe=69A57C03&_nc_sid=10d13b,https://www.instagram.com/p/DU9bW2ZlR66/,https://www.instagram.com/newarkarts/,FESTIVAL,NEWARK ARTS,"NORTH TO SHORE FESTIVAL, FEATURING PERFORMANCES, EXHIBITIONS, AND ARTS AND CULTURAL PROGRAMMING ACROSS ALL WARDS OF THE CITY.",,,0.9,3836342775085080250,True,True,2026-02-26 02:59:29
NEWARKARTS,NORTH TO SHORE FESTIVAL,2026-06-26,,,NEWARK,NORTH,EXPERIENCE THE VIBRANT NORTH TO SHORE FESTIVAL IN NEWARK!,https://www.instagram.com/p/DU9bW2ZlR66/,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-15/638849129_18563865862035045_4686696379197546638_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG1TtWVhIBjJFb1uFGCjzX0YlrcrsnoxQv0emlpRMwyVJ-BsMHN5K9h6CisPAgeiRk&_nc_ohc=lzYnVCUow5YQ7kNvwEjdV26&_nc_gid=1NYCGlSb2EjsSQeO32mWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsXH8X02oWskf7pqy7_vTuc--vBy7RJSosTtstliDmJGg&oe=69A57C03&_nc_sid=10d13b,https://www.instagram.com/p/DU9bW2ZlR66/,https://www.instagram.com/newarkarts/,FESTIVAL,NEWARK ARTS,"NORTH TO SHORE FESTIVAL, FEATURING PERFORMANCES, EXHIBITIONS, AND ARTS AND CULTURAL PROGRAMMING ACROSS ALL WARDS OF THE CITY.",,,0.9,3836342775085080250,True,True,2026-02-26 02:59:29
NEWARKARTS,NORTH TO SHORE FESTIVAL,2026-06-27,,,NEWARK,NORTH,EXPERIENCE THE VIBRANT NORTH TO SHORE FESTIVAL IN NEWARK!,https://www.instagram.com/p/DU9bW2ZlR66/,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-15/638849129_18563865862035045_4686696379197546638_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG1TtWVhIBjJFb1uFGCjzX0YlrcrsnoxQv0emlpRMwyVJ-BsMHN5K9h6CisPAgeiRk&_nc_ohc=lzYnVCUow5YQ7kNvwEjdV26&_nc_gid=1NYCGlSb2EjsSQeO32mWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsXH8X02oWskf7pqy7_vTuc--vBy7RJSosTtstliDmJGg&oe=69A57C03&_nc_sid=10d13b,https://www.instagram.com/p/DU9bW2ZlR66/,https://www.instagram.com/newarkarts/,FESTIVAL,NEWARK ARTS,"NORTH TO SHORE FESTIVAL, FEATURING PERFORMANCES, EXHIBITIONS, AND ARTS AND CULTURAL PROGRAMMING ACROSS ALL WARDS OF THE CITY.",,,0.9,3836342775085080250,True,True,2026-02-26 02:59:29
NJHRIC,THE ARCHIVES SPEAK: A LENS ON JERSEY’S LATINO HISTORY,2026-03-18,6:00 PM,NEWARK PUBLIC LIBRARY (CENTENNIAL HALL),NEWARK,NORTH,EXPLORE LATINO HISTORY AND COMMUNITIES IN NJ AT A DYNAMIC PANEL DISCUSSION!,https://www.instagram.com/p/DVJvoJlD2SN/,https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-15/640121644_18113104402725557_2121595658858097756_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH9WiU-AV-awkvxsjbdfPCR86CHHDNe37rsECjpjKW5gC8xRnoRXkj0H278OXw6syc&_nc_ohc=mwP8UmehLxgQ7kNvwHc68Jh&_nc_gid=HGlkFMOlxTPQyq5tfGuM7w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aft9u9BWV_tFsBvTOAoW_A3WxAnTPRpUOdayZo-EpzIjHw&oe=69A580EE&_nc_sid=10d13b,https://www.instagram.com/p/DVJvoJlD2SN/,https://www.instagram.com/njhric/,PANEL DISCUSSION,NJHRIC AT THE NPL,"A PANEL ON LATINO HISTORY AND COMMUNITIES IN NJ. JOIN THE NJHRIC FOR A DYNAMIC PANEL HIGHLIGHTING LATINO COMMUNITIES, CULTURES AND THE SCHOLARS DOCUMENTING THE STATE'S RICH LATINO HERITAGE. EXPLORE THE IMPORTANCE OF PRESERVING LATINO STORIES AND ENGAGE IN A CONVERSATION ABOUT THE FUTURE OF LATINO HISTORY IN NEW JERSEY. LIGHT REFRESHMENTS WILL BE SERVED.","JASON CORTES PH.D., ALDO LAURIA- SANTIAGO PH.D., CARMEN MOLINA- TAMACAS, YAMIL AVIVI PH.D., ANA RAMOS- ZAYAS PH.D. (MODERATOR)",FREE ADMISSION,0.9,3839809624560592013,True,False,2026-02-26 02:59:29
MAMAJUANACAFEWOODBRIDGENJ,LUISMI CROSSOVER,2026-02-28,,MAMAJUANA CAFE WOODBRIDGE,WOODBRIDGE,CENTRAL,GET READY FOR THE LUISMI CROSSOVER EVENT AT MAMAJUANA CAFE WOODBRIDGE!,https://www.instagram.com/p/DVKAp1tEqRc/,https://scontent-mia3-1.cdninstagram.com/v/t51.71878-15/642492728_1215609547310243_2552596747549414390_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGTtvuHSNxXptzlXIgVzqktKBeA2a_-OPkbd_nvs1QBZbNM9RxmoZS1I0xwbJn1-bw&_nc_ohc=CLpv2ycR224Q7kNvwGZXqwP&_nc_gid=tBP2_zcz-ucRewpU3iOUtQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftMQgW72dy7ehoGXllO-AD-EAAfEHM0WjjCrHQJLggltw&oe=69A58573&_nc_sid=10d13b,https://www.instagram.com/p/DVKAp1tEqRc/,https://www.instagram.com/mamajuanacafewoodbridgenj/,CONCERT,MAMAJUANA CAFE WOODBRIDGE,LUISMI CROSSOVER,LUISMI,,0.9,3839884507449828444,True,False,2026-02-26 02:59:29
PALLADIUMLATINEVENTS,SALSA NIGHT,2026-03-21,,TAPVILLE,JERSEY CITY,NORTH,GET READY TO HEAT UP THE DANCE FLOOR AT SALSA NIGHT!,https://www.instagram.com/p/DVMSX7KCSWX/,https://scontent-sjc6-1.cdninstagram.com/v/t51.71878-15/639747446_1455386899495087_8528849088621946337_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFI81BXwhax7PslVJS_8DcWT5w67gniDpcwR_26wtGi0eIDYFPGOMp4DLmZYj7OdIk&_nc_ohc=SdI0wr4DLWYQ7kNvwHQRro-&_nc_gid=_serGSqIVV7Cqkhm2C8YNA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu6MtJPRxZpTVGJH5XOWFDvwxB9oBOk9vNTc-YgyE1bBQ&oe=69A584FD&_nc_sid=10d13b,https://www.instagram.com/p/DVMSX7KCSWX/,https://www.instagram.com/palladiumlatinevents/,SALSA NIGHT,PALLADIUM LATIN EVENTS,SALSA NIGHT ON SATURDAY MARCH 21ST.,,,0.9,3840525391144494487,False,False,2026-02-26 02:59:29
JERSEY.GIRLIE,BLACK WALL STREET VENDOR MARKET,2026-02-24,,NEWARK PUBLIC LIBRARY,NEWARK,NORTH,DISCOVER AMAZING BLACK-OWNED BUSINESSES AT THE BLACK WALL STREET VENDOR MARKET!,https://www.instagram.com/p/DVJ0aODgQ_n/,https://scontent-atl3-1.cdninstagram.com/v/t51.71878-15/641746628_1308549281331156_4291284299495970259_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QE9zWXKpCZBETHwtD8uDpE1tuqbPm14vXOR72AUtml6xPnt93JBJALTPv7Iwe5rzsE&_nc_ohc=x109xtdCLOgQ7kNvwHFBDY7&_nc_gid=u09LgxMGNntIbIii9gCjyQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsYcw9U0aSfAAdVBFXdgR4QRN1GTKyQYiY6w5GNX46fuw&oe=69A59795&_nc_sid=10d13b,https://www.instagram.com/p/DVJ0aODgQ_n/,https://www.instagram.com/jersey.girlie/,MARKET,NICOLE SYLVESTER,THE BLACK WALL STREET VENDOR MARKET WAS THE PLACE TO BE. DISCOVERED SO MANY BRANDS I HAD NO IDEA ABOUT!!!,,,1,3839830657526206439,True,False,2026-02-26 02:59:29
CITYOFNEWARKNJ,THE 38TH ANNUAL SING IN PRAISE OF KING,2025-02-25,7:00 PM,NEWARK SYMPHONY HALL,NEWARK,NORTH,CELEBRATE THE LEGACY OF DR. MARTIN LUTHER KING JR. WITH MUSIC AND A POWERFUL KEYNOTE!,https://www.instagram.com/p/DU_By37kl9P/,https://scontent-mia3-2.cdninstagram.com/v/t51.82787-15/639596237_18562709626047531_5801631778671791873_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-mia3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHXDVJGFZL6SNWWzk2oBoQwCKyE4wR56hLRHInfnn_yl0zvngCDJAl2cZsGGOD2xV650UJnu0AakvzBUpO8oH2P&_nc_ohc=TqbJEX6oQ5sQ7kNvwF1BfPG&_nc_gid=wga3r6U6ssEoVAAZR_J5bA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afvq1YrmK2AQqNEbQpFDpGdFJFLDhL41jGnqPFxqQ1tvzQ&oe=69A573B4&_nc_sid=10d13b,https://www.instagram.com/p/DU_By37kl9P/,https://www.instagram.com/cityofnewarknj/,CONCERT,"CITY OF NEWARK, NJ - CITY HALL",JOIN US TO CELEBRATE THE EXTRAORDINARY LEGACY OF REV. DR. MARTIN LUTHER KING JR. WITH MUSICAL PERFORMANCES AND A SPECIAL GUEST KEYNOTE SPEAKER.,"['City of Newark Brotherhood Ensemble', 'Mia X', 'Rich Tolbert, Jr.', 'Vincent Bohanan & SOV', 'Benjamin Crump']",,1,3836793301618548559,True,False,2026-02-26 02:59:29
PLUSABLE_PR,SAVOR NEWARK 2026: THE CULINARY CUP – UNITED AT THE TABLE SYMPOSIUM,2026-05-16,,CHERRY BLOSSOM WELCOME CENTER AT BRANCH BROOK PARK,NEWARK,NORTH,"SAVOR NEWARK 2026: THE CULINARY CUP IS COMING TO BRANCH BROOK PARK WITH FOOD, CULTURE, AND GLOBAL CONVERSATIONS!",https://www.instagram.com/p/DU_21gljUaE/,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/639725973_18077018567617174_9065250108945197167_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFgP4VKX0PLmck0u4G1wXWAOwLStdUfy_E8Fciwvu-cB3_xXPNHY5vvdEsLPChV3dGA4dwklepRnsKuZXJRzK1g&_nc_ohc=YZAlkc4oR2AQ7kNvwFNd_b5&_nc_gid=Afk3xZhlSOK-FGKiKh0edA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aft5eMdcAA7_cP_57Y0ajhkisjN8req9h6yTUZHvoJU0zQ&oe=69A56FC8&_nc_sid=10d13b,https://www.instagram.com/p/DU_21gljUaE/,https://www.instagram.com/plusable_pr/,SYMPOSIUM,PLUSABLE,"A GLOBAL CULINARY MOMENT INSPIRED BY UNITY, CULTURE, AND THE ROAD TO 2026, FEATURING CELEBRATED CHEFS, INTERNATIONAL FLAVORS, AND POWERFUL CONVERSATIONS. WHERE FOOD MEETS CULTURE, NEWARK MEETS THE WORLD, AND COMMUNITY GATHERS AT ONE TABLE.",,,0.9,3837026579176572548,True,False,2026-02-26 02:59:29
PATTERNSGR.UP,PATTERNS GR.UP - DALLAS,,,,DALLAS,,GET READY FOR PATTERNS GR.UP IN DALLAS!,https://www.instagram.com/p/DVFNCwODbDT/,https://scontent-sjc3-1.cdninstagram.com/v/t51.71878-15/641045601_2778457329170321_1349967637368528413_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHAOKjUhXeqcVjvYpIy7K37H5Tz3536kOUL3TEYl1tvFd4qypJeKKv6lb_VjuvBfhc&_nc_ohc=GXX0H8SVuVwQ7kNvwG0_jKW&_nc_gid=pBnj22ueL_xswNPhN_rq-w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftJNm15pTTPk9rMxmjFNDO9lT3Ni4cayEBoZuUeZZuXUA&oe=69A58CE9&_nc_sid=10d13b,https://www.instagram.com/p/DVFNCwODbDT/,https://www.instagram.com/patternsgr.up/,CONCERT,PATTERNS GR.UP 💠,DALLAS WE ARE COMING FOR YOU NEXT SO GET YOUR MOVES READY. TICKET LINK IN BIO (21+),PATTERNS GR.UP,,0.8,3838531621222199507,False,False,2026-02-26 02:59:29
PLUSABLE_PR,2026 NEWARK LGBTQ FILM FESTIVAL LOGO DESIGN CHALLENGE,2026-02-19,,NEWARK LGBTQ FILM FESTIVAL,NEWARK,NORTH,DESIGN THE OFFICIAL LOGO FOR THE 2026 NEWARK LGBTQ FILM FESTIVAL AND WIN $500!,https://www.instagram.com/p/DU9Ksooj3C5/,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/631734604_18076905911617174_8561659525091497585_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEFZiQ5WkhXJuK61mrU0jCBrz5kMscDhJXqyfc5dilOBUuN-hUM3WHArBiSpDapQg4&_nc_ohc=KGVxjzomZwgQ7kNvwHOjohi&_nc_gid=ONom7YHeOoh6RoDchGalQQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuKNDsRYeLkfRqkB7p7WFRgX9JWxej7WOx47SPriUxjyw&oe=69A58098&_nc_sid=10d13b,https://www.instagram.com/p/DU9Ksooj3C5/,https://www.instagram.com/plusable_pr/,ART CONTEST,PLUSABLE,"AN OPEN CALL TO LGBTQ+-IDENTIFYING ARTISTS TO DESIGN THE OFFICIAL LOGO FOR THE 2026 NEWARK LGBTQ FILM FESTIVAL. THE THEME IS 'STRONGER TOGETHER: OUR STORIES. OUR POWER.' ARTISTS ARE ENCOURAGED TO SUBMIT BOLD, POWERFUL DESIGNS THAT REFLECT UNITY, VISIBILITY, AND PRIDE, WITH SPECIAL ATTENTION TO BIPOC VOICES AND STORYTELLING, AND THE CITY OF NEWARK, NJ. THE WINNER WILL RECEIVE A $500 CASH PRIZE. FOR MORE INFORMATION, VISIT WWW.NEWARKLGBTQCENTER.ORG/LOGODESIGNCHALLENGE.",,,0.9,3836269505341780153,True,False,2026-02-26 02:59:29
