event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
Flash Deal Friday Skate,2026-04-10,6:00 PM,Branch Brook Skating Rink,,Central,Grab a great deal at our Flash Deal Friday Skate!,Public Skate,Flash Deal Friday Skate. $10 Admission & $12 Door Price.,,$10,0.9,bbpskating,https://www.instagram.com/p/DVmorJ2AFAJ/,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/649073328_18573789676029570_1533193098236650198_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGzhq9CDLWNxc0SjLVPR7Jp9zigQcs5n8AQx1RWmqjfbT_T8c-GdbVgIqSQ4ayk8k8&_nc_ohc=r96nVaN4uasQ7kNvwE5sEyB&_nc_gid=GNt91XNht5-tAXlGLpTckw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzXuvP-MSLYrIfHBQw1VwdF1FXw_DP5Hwerw7hsCptahQ&oe=69B90897&_nc_sid=10d13b,https://www.instagram.com/p/DVmorJ2AFAJ/,https://www.instagram.com/bbpskating/,BBP Roller Skating Center,3847941819002277897,True,True
Hip Hop and R&B Skate,2026-04-10,9:00 PM,Branch Brook Skating Rink,,Central,Dance the night away to Hip Hop and R&B!,Themed Skate,Hip Hop and R&B Skate. $10 Admission & $12 Door Price.,,$10,0.9,bbpskating,https://www.instagram.com/p/DVmorJ2AFAJ/,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/649073328_18573789676029570_1533193098236650198_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGzhq9CDLWNxc0SjLVPR7Jp9zigQcs5n8AQx1RWmqjfbT_T8c-GdbVgIqSQ4ayk8k8&_nc_ohc=r96nVaN4uasQ7kNvwE5sEyB&_nc_gid=GNt91XNht5-tAXlGLpTckw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzXuvP-MSLYrIfHBQw1VwdF1FXw_DP5Hwerw7hsCptahQ&oe=69B90897&_nc_sid=10d13b,https://www.instagram.com/p/DVmorJ2AFAJ/,https://www.instagram.com/bbpskating/,BBP Roller Skating Center,3847941819002277897,True,True
Easter Sunday Skate,2026-04-05,2:00 PM,Branch Brook Skating Rink,,Central,Celebrate Easter with the biggest party of the year!,Holiday Skate,"Easter Sunday Skate. Come celebrate Easter with the BIGGEST PARTY OF THE YEAR! Rate is ALL INCLUSIVE! Admission, Skate Rental, Live DJ, Face Painting, Free Give-Aways, Games, Dance-offs, Character Meet & Greets. Bouncy House & MORE! $27 Admission & $30 Door Price.",Live DJ,$27,0.9,bbpskating,https://www.instagram.com/p/DVmorJ2AFAJ/,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/649073328_18573789676029570_1533193098236650198_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGzhq9CDLWNxc0SjLVPR7Jp9zigQcs5n8AQx1RWmqjfbT_T8c-GdbVgIqSQ4ayk8k8&_nc_ohc=r96nVaN4uasQ7kNvwE5sEyB&_nc_gid=GNt91XNht5-tAXlGLpTckw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzXuvP-MSLYrIfHBQw1VwdF1FXw_DP5Hwerw7hsCptahQ&oe=69B90897&_nc_sid=10d13b,https://www.instagram.com/p/DVmorJ2AFAJ/,https://www.instagram.com/bbpskating/,BBP Roller Skating Center,3847941819002277897,True,True
Easter Sunday Adult Skate Night,2026-04-05,8:30 PM,Branch Brook Skating Rink,,Central,Continue the Easter celebration with Adult Skate Night!,Adult Skate Night,Easter Sunday Adult Skate Night. $17 Admission & $19 Door Price. NO SPECTATORS FEE AVAILABLE FOR THIS SESSION.,,$17,0.9,bbpskating,https://www.instagram.com/p/DVmorJ2AFAJ/,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/649073328_18573789676029570_1533193098236650198_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGzhq9CDLWNxc0SjLVPR7Jp9zigQcs5n8AQx1RWmqjfbT_T8c-GdbVgIqSQ4ayk8k8&_nc_ohc=r96nVaN4uasQ7kNvwE5sEyB&_nc_gid=GNt91XNht5-tAXlGLpTckw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzXuvP-MSLYrIfHBQw1VwdF1FXw_DP5Hwerw7hsCptahQ&oe=69B90897&_nc_sid=10d13b,https://www.instagram.com/p/DVmorJ2AFAJ/,https://www.instagram.com/bbpskating/,BBP Roller Skating Center,3847941819002277897,True,True
Public Skate,2026-04-11,11:00 AM,Branch Brook Skating Rink,,Central,Join us for a fun-filled Saturday public skate!,Public Skate,Public Skate,,,0.8,bbpskating,https://www.instagram.com/p/DVmorJ2AFAJ/,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/649073328_18573789676029570_1533193098236650198_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGzhq9CDLWNxc0SjLVPR7Jp9zigQcs5n8AQx1RWmqjfbT_T8c-GdbVgIqSQ4ayk8k8&_nc_ohc=r96nVaN4uasQ7kNvwE5sEyB&_nc_gid=GNt91XNht5-tAXlGLpTckw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzXuvP-MSLYrIfHBQw1VwdF1FXw_DP5Hwerw7hsCptahQ&oe=69B90897&_nc_sid=10d13b,https://www.instagram.com/p/DVmorJ2AFAJ/,https://www.instagram.com/bbpskating/,BBP Roller Skating Center,3847941819002277897,True,True
Afrobeats To The World - New York,2026-03-21,,,New York,,Get ready for Afrobeats to take over New York!,Concert,Afrobeats To The World event in New York.,,,0.9,afrobeatstotheworld,https://www.instagram.com/p/DVudDODjnct/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/649340644_900030396153800_1584407565977671468_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHaY-nRxHLoXz7tVmZQdTyi2JPXXIPR3o4kUSmC95NSXlm6qeEBfz59l2t3-qWPt5M&_nc_ohc=IAMvmyaEv_cQ7kNvwHXfEFD&_nc_gid=meb9sQG4_tmVAPwYd-aF7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyB92HW9ub9ML3SI95O9-ByZL0h0LZqXCWfPaSmexwoww&oe=69B8D275&_nc_sid=10d13b,https://www.instagram.com/p/DVudDODjnct/,https://www.instagram.com/afrobeatstotheworld/,Afrobeats To The World,3850142496047658797,True,True
Afrobeats To The World - Columbus,2026-03-27,,,"Columbus, OH",,"Columbus, get ready for an Afrobeats experience!",Concert,"Afrobeats To The World event in Columbus, OH.",,,0.9,afrobeatstotheworld,https://www.instagram.com/p/DVudDODjnct/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/649340644_900030396153800_1584407565977671468_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHaY-nRxHLoXz7tVmZQdTyi2JPXXIPR3o4kUSmC95NSXlm6qeEBfz59l2t3-qWPt5M&_nc_ohc=IAMvmyaEv_cQ7kNvwHXfEFD&_nc_gid=meb9sQG4_tmVAPwYd-aF7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyB92HW9ub9ML3SI95O9-ByZL0h0LZqXCWfPaSmexwoww&oe=69B8D275&_nc_sid=10d13b,https://www.instagram.com/p/DVudDODjnct/,https://www.instagram.com/afrobeatstotheworld/,Afrobeats To The World,3850142496047658797,True,True
Afrobeats To The World - Los Angeles,2026-03-28,,,"Los Angeles, CA",,Afrobeats is hitting Los Angeles!,Concert,"Afrobeats To The World event in Los Angeles, CA.",,,0.9,afrobeatstotheworld,https://www.instagram.com/p/DVudDODjnct/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/649340644_900030396153800_1584407565977671468_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHaY-nRxHLoXz7tVmZQdTyi2JPXXIPR3o4kUSmC95NSXlm6qeEBfz59l2t3-qWPt5M&_nc_ohc=IAMvmyaEv_cQ7kNvwHXfEFD&_nc_gid=meb9sQG4_tmVAPwYd-aF7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyB92HW9ub9ML3SI95O9-ByZL0h0LZqXCWfPaSmexwoww&oe=69B8D275&_nc_sid=10d13b,https://www.instagram.com/p/DVudDODjnct/,https://www.instagram.com/afrobeatstotheworld/,Afrobeats To The World,3850142496047658797,True,True
Ditch & Splash,2026-04-10,11:00 AM,AC Island Water Park,Atlantic City,South,Dive into fun at Ditch & Splash at AC Island Water Park!,Festival,Get ready for Ditch Day PHL's Ditch & Splash event at AC Island Water Park in Atlantic City.,,,0.9,ditchdayphl,https://www.instagram.com/p/DVy4PqdjrMu/,https://scontent-sjc6-1.cdninstagram.com/v/t51.71878-15/650099163_1877806879518796_251422361356279036_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QENkCRjPgtu1-1F_sYJMRlBVVsUW_HWCAH1ud5ZNV6XxYJXyAz1txdprBWieDa-bE8&_nc_ohc=-W-3CMALFCwQ7kNvwHfdLA7&_nc_gid=R8wf6GXTvs8vHl6yZKW-Cg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzJVZVjFeZokSvb6ERKBnTv8Pyodkos8J5_gguLV2ImEg&oe=69B8E77F&_nc_sid=10d13b,https://www.instagram.com/p/DVy4PqdjrMu/,https://www.instagram.com/ditchdayphl/,Ditch Day PHL,3851387998345016110,True,False
Ditch & Splash,2026-04-10,11:00 AM,AcIslandWaterPark,ATLANTIC CITY,South,Get ready to Ditch & Splash at AcIslandWaterPark this April!,Festival,Ditch & Splash event presented by Ditch Day PHL.,,,1,ditchdayphl,https://www.instagram.com/p/DVy8OD-DnEG/,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/649846864_18012035147838022_3266892933903252919_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEN9RFkfat9wiBXPixzDwMCMHQ_az2WtdRxHna9l7ZDkTAsclFOWb9YH3Uvi3jgNog&_nc_ohc=xNS1G6bZ08gQ7kNvwFcEG33&_nc_gid=1e1aAPdflAISgF3WXr694g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzQqUkhCLVRJS0Cl5BO0TzUujWlaRU4t7u_8k_6xhVQWQ&oe=69B8F8F2&_nc_sid=10d13b,https://www.instagram.com/p/DVy8OD-DnEG/,https://www.instagram.com/ditchdayphl/,Ditch Day PHL,3851405480480895238,True,False
Friday Night at Club 111,2026-03-14,,Club 111,Plainfield,Central,Get your Friday fits and energy right at Club 111!,Regular Event,Good fits and great energy every Friday.,,,0.8,club111.nj,https://www.instagram.com/p/DVuLNHhkaEr/,https://scontent-lga3-1.cdninstagram.com/v/t51.71878-15/650866185_921803710193654_1048401426131479879_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHupnsQ6wsSJdhycW4fO6AwrAyixLad1-oXve8Io5bQknAXvb6VKiUrFbjgc4J1mfs&_nc_ohc=NNMxv1EbY4gQ7kNvwElDphz&_nc_gid=pO7Xe0Ag7cRAQNGhAuVLnA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzY_vlZiO2VBFIu9Og0KxsvgEAUulV_I_1Seo38BoYFbQ&oe=69B8FA33&_nc_sid=10d13b,https://www.instagram.com/p/DVuLNHhkaEr/,https://www.instagram.com/club111.nj/,Club 111,3850064011392557355,True,False
The Divas Take Over The City,2026-03-18,7:00 PM,The City Lounge,Newark,North,The Divas are taking over The City Lounge next Wednesday with Happy Hour!,Party,The Divas take over the City 👸🏾💖💚🌃 - Hosted by Fresh Money Divaz. Happy Hour 7pm-10pm ($2-$8 drinks). Sounds by @jerseydoughboy @djq_973. Drinks by @drinkswithtonya @truly_quatisha. Hookah by @nafeesahookah6. Food by @anythinggozcatering. $125 Bottles of Henny & Casa presold (includes tax & gratuity). FREE entry all night. 2am close.,"@fmdscnj, @bolly_fmd_holly, @martini_fmd_sc, @fmdwmc, @jerseydoughboy, @djq_973, @drinkswithtonya, @truly_quatisha, @nafeesahookah6, @anythinggozcatering","Free entry, $125 Bottles of Henny & Casa presold",5,citylounge973,https://www.instagram.com/p/DVw4ztoDa-q/,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/650851910_18344157103215374_6265550608432993675_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QERDxVYnf_m-79p4cqUn-G51hSsbhMamsRfWrPOS4ZuCj4p8rOfKUBdUWBWPFtkWjQ&_nc_ohc=Wqu8YeXxRN0Q7kNvwEO7bU9&_nc_gid=Z__cKnL2ia3T459-gYXC-g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfziqhuFTQPH4_yjGy0oo9X24woBlc_fRp33qJpWLEJ0kQ&oe=69B8FB2A&_nc_sid=10d13b,https://www.instagram.com/p/DVw4ztoDa-q/,https://www.instagram.com/citylounge973/,The City Lounge,3850827525690077098,False,False
Ghanaian Independence Day rave,2026-03-09,,Washington D.C.,Washington D.C.,,"DC, get ready to dance! Our Ghanaian Independence Day rave was a massive success!",rave,DC we’re still on a HIGH! Our Ghanaian Independence Day rave with @theafroplus was a MOVIE 🇬🇭 Thank you to all 2000+ of you who kept the dance floor moving all night history was made 🤯 📸: @heytobs,@theafroplus,,0.9,danceandgohome,https://www.instagram.com/p/DVrmyDrFhpj/,https://instagram.fjbr1-1.fna.fbcdn.net/v/t51.82787-15/649226549_18082382099593087_5902114025631401264_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fjbr1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QExw_Vr0pOhP-mEip3E639w-weHZB0wAKYnx3WHO5iq5gRYCc25kbHGtBptHWhBm6E&_nc_ohc=6c3vC478i4cQ7kNvwEdEL2d&_nc_gid=afXohd5PLg4-6opKMSuzXA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyuGblhmyr5V8tuh9P2v_lxSZeB6XQcW0s5-YnqDW7-yQ&oe=69B8D18D&_nc_sid=10d13b,https://www.instagram.com/p/DVrmyDrFhpj/,https://www.instagram.com/danceandgohome/,DANCE AND GO HOME!,3849340872203573859,True,False
Goya Presents Flag Cities 2026 - Newark,2026-06-24,,MULBERRY PLAZA,Newark,North,Experience the FIFA World Cup 2026 excitement in Newark!,Fan Festival,"The premier FIFA World Cup 2026 fan festival series event in Newark, featuring watch parties, food, culture, and family-friendly experiences.",,,0.9,cityofnewarknj,https://www.instagram.com/p/DVyvdH6mrvT/,https://scontent-atl3-1.cdninstagram.com/v/t51.82787-15/651001116_18568842394047531_1474886534983094720_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH8YuGUuXITj6lfC8dxUxcGT98mVj5YuNM1202v9mNtN49lzAj2m_HqtTIZGyImURo&_nc_ohc=JDTyQCiJ5pMQ7kNvwHrNNam&_nc_gid=W3N0hHP2SLOiiYfKp8ArOg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afy6_x_mTKMhkJVOdz4uqm59oy-oQNrvGtPhSnYLZmoygg&oe=69B8D271&_nc_sid=10d13b,https://www.instagram.com/p/DVyvdH6mrvT/,https://www.instagram.com/cityofnewarknj/,"City of Newark, NJ - City Hall",3851349340905454547,True,True
Goya Presents Flag Cities 2026 - East Rutherford/Rutherford,2026-06-26,,DOWNTOWN,East Rutherford,North,Cheer on the World Cup in East Rutherford with Goya Presents Flag Cities!,Fan Festival,"The premier FIFA World Cup 2026 fan festival series event in East Rutherford, featuring watch parties, food, culture, and family-friendly experiences.",,,0.9,cityofnewarknj,https://www.instagram.com/p/DVyvdH6mrvT/,https://scontent-atl3-1.cdninstagram.com/v/t51.82787-15/651001116_18568842394047531_1474886534983094720_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH8YuGUuXITj6lfC8dxUxcGT98mVj5YuNM1202v9mNtN49lzAj2m_HqtTIZGyImURo&_nc_ohc=JDTyQCiJ5pMQ7kNvwHrNNam&_nc_gid=W3N0hHP2SLOiiYfKp8ArOg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afy6_x_mTKMhkJVOdz4uqm59oy-oQNrvGtPhSnYLZmoygg&oe=69B8D271&_nc_sid=10d13b,https://www.instagram.com/p/DVyvdH6mrvT/,https://www.instagram.com/cityofnewarknj/,"City of Newark, NJ - City Hall",3851349340905454547,True,True
BIG GIRL BLITZ AUTHOR TALK WITH DANIELLE ALLEN + KRISTINA FOREST,2026-04-17,7:00 PM,Adanne Bookshop,Brooklyn,,"Get ready to talk romance, relationships, and all the irresistible feelings at Adanne Bookshop's Big Girl Blitz Author Talk!",Author Talk,"Join us for a lively author talk with Danielle Allen, celebrating her latest book, in conversation with Kristina Forest. Perfect for all the romance girlies. Come ready to talk romance, relationships, and all the feelings that make the genre so irresistible.","Danielle Allen, Kristina Forest",,1.0,adanne.co,https://www.instagram.com/p/DVj86QsgPp5/,https://scontent-mia3-3.cdninstagram.com/v/t51.82787-15/649086143_18104394010859072_7111765645044296821_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-mia3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFPArnp2Pktw7O4ZKqjeRZZYE3NlRTl461BC4u4UGvsvUdl_H6X3op7l8ycHaK-cr8&_nc_ohc=BgRqb_0kC9QQ7kNvwFQNSHL&_nc_gid=Fc3rJMdrhOsPkEvrWANMmg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwG1xUbDU43hziPj1xlEEFrQDrNed617KND_IhrOx0XdA&oe=69B8F314&_nc_sid=10d13b,https://www.instagram.com/p/DVj86QsgPp5/,https://www.instagram.com/adanne.co/,Adanne Bookstore ( ah-dahn-eh ),3847186393151371897,True,False
March Madness NCAA Saturday,2026-03-14,7:00 PM,City Lounge & Restaurant,Newark,North,Get ready for March Madness NCAA Saturday at City Lounge & Restaurant!,Sports Viewing Party,"NCAA Saturday featuring March Madness. ""Nubians Clapn All ASSets 🍎🍏💃🏾"". Music by DJ Loki, DJ Flamez, DJ Jayhood. Free entry before 9pm. 2 bottles for $300 (presold only). Food available. Doors open 7pm-3am.","['DJ Loki', 'DJ Flamez', 'DJ Jayhood']","Free Entry Before 9 PM, $300 for 2 bottles (presold only)",0.9,mr_eli_to_you,https://www.instagram.com/p/DVyplZ_kVKX/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/650729738_18574135798043609_3076752290649172830_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QF3qR9rJaYETvEZmZRc8bCrmOtZte385KUYUPEo7vpsVuj_LLVslh8aeWaPe4ft1u0&_nc_ohc=CRI6IIq-KYQQ7kNvwHj4rTo&_nc_gid=THjfUDzA9_DZl__YMxZIjg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxZV8cMvXIDEuibEDmFwJYXTaUOzetitBs4zG9DP3SL5w&oe=69B8F898&_nc_sid=10d13b,https://www.instagram.com/p/DVyplZ_kVKX/,https://www.instagram.com/mr_eli_to_you/,Elijah Ingram,3851323521792823959,True,False
March Madness NCAA Saturday,2026-03-14,7:00 PM,City Lounge & Restaurant,Newark,North,Get ready for March Madness NCAA Saturday at City Lounge & Restaurant!,NCAA Saturday,March Madness NCAA Saturday featuring 'Nubians Clapn All ASSets 🍎🍏💃🏾'. DJ FLAMEZ will be turning it up from 1am-3am. Doors open 7pm-3am. Early arrival suggested. Free entry before 9pm. 2 bottles for $300 (presold only). Food available.,"DJ FLAMEZ, DJ LOKI, DJ JAYHOOD",Free entry before 9pm,0.9,mr_eli_to_you,https://www.instagram.com/p/DVy6RkOkawT/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650248609_18574161964043609_570075226114564581_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH2HGyEgIAwrSXTxGQzG3EDVOATsWPULEk6yGZIy_DCAf_sqIkbB1EDJLNNhLxYerw&_nc_ohc=9qufVfqs8y4Q7kNvwFBtwMw&_nc_gid=G_j3Hgn3kXcQ3jsqO0HU1Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyW8j0Lpi0wzX93032L8A4MkEw4uAwZYUMhe8X4PQOJng&oe=69B8D1B7&_nc_sid=10d13b,https://www.instagram.com/p/DVy6RkOkawT/,https://www.instagram.com/mr_eli_to_you/,Elijah Ingram,3851396925183077395,True,False
Margarita Thursdays,2026-04-12,8:00 PM,Aruba Lounge & Restaurant,Clifton,North,Get your groove on with Margarita Thursdays featuring DJ Bajah and Jovanny Martinez!,Music/DJ,Specials include $3 Margaritas & Sangria and $100 Don Julio Botella from 8 PM to 12 AM.,"@djbajah, @jovannymartineznj","$3 Margaritas & Sangria, $100 Don Julio Botella",0.9,arubalounge,https://www.instagram.com/p/DVuQQzGja3b/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/650994232_18569905528040119_1033049847343897907_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGfL-OWOgZvLWkEjOvQ8fytW7BQKAG-2SuvEw7xMQW88P2l5VT2PcVoGb7ISDA941o&_nc_ohc=5kit3-wIufUQ7kNvwHLjJZq&_nc_gid=jF7BTFyGZS0-6N-70L76qg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afy8JjWXr3tvy75BLok2Irq7RuExoXa6SwfqiUra9XHvxw&oe=69B8D6A5&_nc_sid=10d13b,https://www.instagram.com/p/DVuQQzGja3b/,https://www.instagram.com/arubalounge/,Aruba Lounge & Restaurant,3850086254574939611,True,False
Dave Stryker Trio Birthday Celebration,2026-03-28,8:00 PM,Brvsh Cul7ur3,Teaneck,North,Celebrate a birthday with the Dave Stryker Trio at Brvsh Cul7ur3!,Live Music,"Jazz guitar master Dave Stryker takes the stage for an unforgettable night of groove, soul, and straight-ahead brilliance, celebrating a birthday. Featuring Jared Gold and Steve Johns. Three sets with elevated sound.",Dave Stryker Trio (featuring Jared Gold and Steve Johns),$20 food & beverage minimum per person per set,0.9,brvshcul7ur3,https://www.instagram.com/p/DVmkjhrDqT3/,https://scontent-dfw5-2.cdninstagram.com/v/t51.82787-15/649156459_18128029615543512_5639791504508540303_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEs8xZUTdq_Qw5W_vnwui3SbSG1DxMZRrs-GXQGGBxqGAhIEdbMfkX_IO1R2QB7Y5Q&_nc_ohc=TFo_BIcR8q8Q7kNvwGGA32j&_nc_gid=XTt3EHbTuRUcE9lVtrVREw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzsZ1o9vEiP26K2npgBzhQctfM1K5LQgVDtO6xA8IwO5Q&oe=69B8D67C&_nc_sid=10d13b,https://www.instagram.com/p/DVmkjhrDqT3/,https://www.instagram.com/brvshcul7ur3/,Brvsh Cul7ur3,3847923702646613239,True,False
St. Patty's weekend with the fam,2026-03-13,9:30 PM,Academy Boston,Boston,,Get ready to dance all night this St. Patrick's weekend in Boston!,Concert,DANCE AND GO HOME! This Friday we DANCE with energy by the dynamic duo @supersmashbroz ⚡️ St. Patty’s weekend with the fam @bvdboston 🍀 Doors open 9:30pm.,SUPERSMASHBROZ,,0.9,danceandgohome,https://www.instagram.com/p/DVq2r6TlsZb/,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/648282731_18082346669593087_7459822550565404812_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEZyRj1g3Ov3nkFNWQy2cwydAKuJUJfhVFyQH-a-LhIuSuK-ruoaHJcNx66kzPSSV0&_nc_ohc=5qbLWXyG6VIQ7kNvwEgmjHi&_nc_gid=a-OiFOY8LxFKstNMRGXGLA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afz0IxnJBw37h6_U4pOdfJbmLRgLJSVQlemuRlSDCEYYqw&oe=69B8D8BA&_nc_sid=10d13b,https://www.instagram.com/p/DVq2r6TlsZb/,https://www.instagram.com/danceandgohome/,DANCE AND GO HOME!,3849129343596283483,True,False
Gabriela Allemana Trio at Brvsh Cul7ur3,2026-03-19,7:00 PM,BRVSH CUL7UR3,Teaneck,North,Experience the soulful sounds of Gabriela Allemana Trio live at Brvsh Cul7ur3!,Live Music,"Trio performance by jazz vocalist Gabriela Allemana, known for her expressive voice, lyrical sensitivity, and deep connection to the jazz tradition. With a sound that bridges classic swing, bebop nuance, and contemporary phrasing, she brings emotional depth and rhythmic sophistication to every performance. Her artistry reflects a deep commitment to storytelling through song. Includes piano by Hannah Mayer and bass by Nathaniel Coben. The event is at Brvsh Cul7ur3, Bergen County’s premier jazz + culture hub. There is a $20 food & beverage minimum per person per set and three sets with live sound and real energy. Tickets available at WWW.BRVSHCUL7UR3.COM.",Gabriela Allemana Trio,$20 food & beverage minimum per person per set,0.9,brvshcul7ur3,https://www.instagram.com/p/DVn97VqElqQ/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/649845355_18128110099543512_1468472358582030771_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGsVChlpjRsvy2bYVPEUVwLdch2nvVNQgju9jFYZSGjDHFavlSpmVEZqx2cneXgdBI&_nc_ohc=XL_PELL42wEQ7kNvwFXtaSQ&_nc_gid=OA_7IGu448Q5he3uPQNzBw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afxd6chuAPKsIYkka5HrKdy2nCoTT5kXZmvya0_7vgQ-Qw&oe=69B8E614&_nc_sid=10d13b,https://www.instagram.com/p/DVn97VqElqQ/,https://www.instagram.com/brvshcul7ur3/,Brvsh Cul7ur3,3848316765152107152,True,False
