event_name,date,day_of_week,time,end_time,venue_name,city,state,section_of_nj,address,price,description,performer,event_type,age_restriction,ticket_link,confidence,extracted_from,post_id,instagram_post_url,post_url,display_url,display_url_note,instagram_handle,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,from_calendar,calendar_type,combined_text
Pilates Event,2025-11-24,,,,,Jersey City,NJ,North,,,"Girls only pilates event with @njwalkbabes, @turfprojectsculpt, and @lulus.sips.",,Pilates,,,high,['caption'],,https://www.instagram.com/p/DRbNpNdjn90/,https://www.instagram.com/p/DRbNpNdjn90/,,CDN URL - expires after few hours/days,njwalkbabes,https://www.instagram.com/njwalkbabes/,NJ Walk ‘N’ Run Club,False,0,2025-11-24T04:07:07+00:00,2025-11-28T14:33:15.054001,False,,"FALL FOR PILATES WITH @njwalkbabes @turfprojectsculpt @lulus.sips 🦃🍂💛🩷

what a fun girls only event! thank you babes who came today! we have special events planned for december, and they’ll be posted soon! 🥰🥰🥰 

#explore #pilates #girlclub #thanksgiving #jerseycity "
Ugly Christmas Sweater Party,,,,,,Jersey City,NJ,North,,,Ugly Christmas Sweater Party,,party,,link in bio,high,['caption'],,https://www.instagram.com/p/DDSi2h_vInO/,https://www.instagram.com/p/DDSi2h_vInO/,,CDN URL - expires after few hours/days,njsocialclub_,https://www.instagram.com/njsocialclub_/,NJ Social Club,False,0,2024-12-07T19:59:45+00:00,2025-11-28T14:33:15.861303,False,,"Good vibes, great games, and even better food ✨ Last event was one for the books, but the Ugly Christmas Sweater Party is up next! 🎅🏾🎄Don’t miss out—grab your tickets now (link in bio) and let’s make some more memories.

📸: @brookeh_photo 
.
.
.
.
.
. 
. 
.
#photodumps #socialclub #njevents #jerseycity #20s #njsocialclub #gamenight #30s "
Birch Hoboken Thanksgiving Eve Party,2025-11-26,Wednesday,21:00,,BIRCH HOBOKEN,Hoboken,NJ,North,,,Opening for Thanksgiving Eve with drink specials from 9-11pm: $6 Surfsides $6 SipMargs $10 House Doubles. $7 Casamigos shots all night. Sounds by @2face.mp3,2face.mp3,party,,link in bio,high,['caption'],,https://www.instagram.com/p/DRhj_4NDoyX/,https://www.instagram.com/p/DRhj_4NDoyX/,,CDN URL - expires after few hours/days,birchhoboken,https://www.instagram.com/birchhoboken/,BIRCH HOBOKEN,False,0,2025-11-26T15:22:40+00:00,2025-11-28T14:33:19.215382,False,,"We’re opening just for you tonight - a token of our gratitude, if you will. Doors at 9PM. 🦃 #TGE 

🎟️ TICKET LINK IN BIO 
Drink specials 9-11pm: $6 Surfsides $6 SipMargs $10 House Doubles • $7 Casamigos shots all night 
Sounds by @2face.mp3 

🍾 Limited tables left, dm to reserve @birchhoboken "
Newark Winter Village Opening Day,2025-11-29,Saturday,16:00,,Newark Winter Village,Newark,NJ,North,,,"Opening day to SKATE, SIP, SAVOR, SHOP",,festival,,,high,['caption'],,https://www.instagram.com/p/DRe1060kSTw/,https://www.instagram.com/p/DRe1060kSTw/,,CDN URL - expires after few hours/days,festivalsunitednwk,https://www.instagram.com/festivalsunitednwk/,FUN (Festivals United Newark),False,0,2025-11-25T13:55:00+00:00,2025-11-28T14:33:19.993001,False,single,"We are just 4 DAYS AWAY from opening day at  @newarkwintervillage ☃️

Get ready to SKATE, SIP, SAVOR, SHOP!! 

See you there! We start at 4pm on Saturday, November 29th "
Mid-week walk nights,,,,,,,NJ,,,,Mid-week walk nights as part of November health and wellness activities.,,walk,,,medium,['caption'],,https://www.instagram.com/p/DQrObI8EUGC/,https://www.instagram.com/p/DQrObI8EUGC/,,CDN URL - expires after few hours/days,eorunclub,https://www.instagram.com/eorunclub/,NJ EO Walk/Run Club,False,0,2025-11-05T12:50:23+00:00,2025-11-28T14:33:20.076562,False,monthly,"November is the month of GRATITUDE & REFLECTION 🍁

This month we’re taking our health and wellness to the NEXT level! Expect even MORE surprise collabs, quick-hit trainings, mid-week walk nights, fall hikes 👀—and yes, we are STILL OUTSIDEEE 😄💪

Let’s keep nourishing this community by building memories, networking, vending, and growing together. Whether you walk, jog, skip, or run—thank you for showing up, supporting, and being part of this journey. 🙌 We truly love doing this with you!

Bring a f "
Fall hikes,,,,,,,NJ,,,,Fall hikes as part of November health and wellness activities.,,hike,,,medium,['caption'],,https://www.instagram.com/p/DQrObI8EUGC/,https://www.instagram.com/p/DQrObI8EUGC/,,CDN URL - expires after few hours/days,eorunclub,https://www.instagram.com/eorunclub/,NJ EO Walk/Run Club,False,0,2025-11-05T12:50:23+00:00,2025-11-28T14:33:20.076585,False,monthly,"November is the month of GRATITUDE & REFLECTION 🍁

This month we’re taking our health and wellness to the NEXT level! Expect even MORE surprise collabs, quick-hit trainings, mid-week walk nights, fall hikes 👀—and yes, we are STILL OUTSIDEEE 😄💪

Let’s keep nourishing this community by building memories, networking, vending, and growing together. Whether you walk, jog, skip, or run—thank you for showing up, supporting, and being part of this journey. 🙌 We truly love doing this with you!

Bring a f "
Small Business Crawl,2025-11-29,Saturday,14:00,,,Newark,NJ,North,,,Winter community event,,market,,,high,['caption'],,https://www.instagram.com/p/DRctaszEde6/,https://www.instagram.com/p/DRctaszEde6/,,CDN URL - expires after few hours/days,newarkartsed,https://www.instagram.com/newarkartsed/,,False,0,2025-11-24T18:03:59+00:00,2025-11-28T14:33:24.900095,False,single,Support local and explore what’s new! The Small Business Crawl kicks off Saturday at 2 PM—don’t miss this winter community event! ❄️🛍️ Registration link in bio. 
Thanksgiving Eve Celebration,2025-11-26,Wednesday,,,Metropolis,Hoboken,NJ,North,,,"Heavy pours + good vibes all night long. Join us for dinner, drinks and good times.",,party,,,high,['caption'],,https://www.instagram.com/p/DRcroTUCWpx/,https://www.instagram.com/p/DRcroTUCWpx/,,CDN URL - expires after few hours/days,metropolishoboken,https://www.instagram.com/metropolishoboken/,Metropolis,False,0,2025-11-24T17:48:22+00:00,2025-11-28T14:33:27.749311,False,single,"Before the family time… there’s Trop time.
Thanksgiving Eve plans = heavy pours + good vibes all night long at Metropolis.

Join us for dinner, drinks and good times this Wednesday! See you there #cheers "
The R&B Sing-A-Long Brunch + Day Party “The Boy Is Mine” Edition,2025-11-22,Saturday,13:00,17:00,VERA,Cherry Hill,NJ,South,,,Brandy & Monica tribute + other R&B vibes. Food • Drinks • Vibes,"DJ Elzee, Danny Dee",party,,,high,['caption'],,https://www.instagram.com/p/DRVKdNhgeBh/,https://www.instagram.com/p/DRVKdNhgeBh/,,CDN URL - expires after few hours/days,awmediagroup1,https://www.instagram.com/awmediagroup1/,AW Media Group,False,0,2025-11-21T19:43:49+00:00,2025-11-28T14:33:29.018172,False,single,"Tomorrow! Sat, Nov 22nd

The R&B Sing-A-Long
Brunch + Day Party 🎶

“The Boy Is Mine” Edition 
Brandy & Monica tribute + other  R&B vibes
📅 Sat, Nov 22 | 1–5PM | VERA, Cherry Hill
🍸 Food • Drinks • Vibes
🎧 DJ Elzee • Danny Dee "
JAMAICAN ME DANCEHALL NIGHT,2025-11-26,Wednesday,,,House of Independents,Asbury Park,NJ,Central,,,"A night of nonstop island heat with the best dancehall, reggae, soca & afrobeats all night long.",,party,,,high,['caption'],,https://www.instagram.com/p/DRhqftEEXeZ/,https://www.instagram.com/p/DRhqftEEXeZ/,,CDN URL - expires after few hours/days,houseofindependents,https://www.instagram.com/houseofindependents/,House of Independents,False,0,2025-11-26T16:16:21+00:00,2025-11-28T14:33:32.697557,False,,"🇯🇲🎉 TONIGHT JAMAICAN ME DANCEHALL NIGHT hits Asbury Park! Pull up for a night of nonstop island heat with the best dancehall, reggae, soca & afrobeats all night long 🔥🎶

Grab your crew, hit the dance floor, and let’s turn your midweek into a full-blown Caribbean party 💃🏽🌴

🎫 Tickets available now don’t miss the vibes!
@JamaicanMeDanceHallNight "
Small Business Saturday events,2025-11-29,Saturday,,,Newark Makerhoods,Newark,NJ,North,,,Celebration of local shops for Small Business Saturday,,market,,,high,['caption'],,https://www.instagram.com/p/DRh5f2jkUf4/,https://www.instagram.com/p/DRh5f2jkUf4/,,CDN URL - expires after few hours/days,newarkhappening,https://www.instagram.com/newarkhappening/,Newark Happening,False,0,2025-11-26T18:25:45+00:00,2025-11-28T14:33:33.960180,False,,"🎉 Downtown Newark For The Holidays kicks off this Saturday with a celebration of our local shops for Small Business Saturday, featuring events at @newarkmakerhoods and @thepillarsnwk. 

Plus, don’t miss the grand Opening Day & Annual Tree Lighting, along with a special Holiday Market presented by @InvestNewark at @NewarkWinterVillage! (Sat 11/29/25, 4-8 PM) ⛸️🎁 

And that’s just the beginning — the city will be buzzing with holiday events all season long! 

Have an event coming up? Submit it thr "
Small Business Saturday events,2025-11-29,Saturday,,,The Pillars NWK,Newark,NJ,North,,,Celebration of local shops for Small Business Saturday,,market,,,high,['caption'],,https://www.instagram.com/p/DRh5f2jkUf4/,https://www.instagram.com/p/DRh5f2jkUf4/,,CDN URL - expires after few hours/days,newarkhappening,https://www.instagram.com/newarkhappening/,Newark Happening,False,0,2025-11-26T18:25:45+00:00,2025-11-28T14:33:33.960198,False,,"🎉 Downtown Newark For The Holidays kicks off this Saturday with a celebration of our local shops for Small Business Saturday, featuring events at @newarkmakerhoods and @thepillarsnwk. 

Plus, don’t miss the grand Opening Day & Annual Tree Lighting, along with a special Holiday Market presented by @InvestNewark at @NewarkWinterVillage! (Sat 11/29/25, 4-8 PM) ⛸️🎁 

And that’s just the beginning — the city will be buzzing with holiday events all season long! 

Have an event coming up? Submit it thr "
"Grand Opening Day & Annual Tree Lighting, Holiday Market presented by @InvestNewark",2025-11-29,Saturday,16:00,20:00,Newark Winter Village,Newark,NJ,North,,,,,festival,,,high,['caption'],,https://www.instagram.com/p/DRh5f2jkUf4/,https://www.instagram.com/p/DRh5f2jkUf4/,,CDN URL - expires after few hours/days,newarkhappening,https://www.instagram.com/newarkhappening/,Newark Happening,False,0,2025-11-26T18:25:45+00:00,2025-11-28T14:33:33.960206,False,,"🎉 Downtown Newark For The Holidays kicks off this Saturday with a celebration of our local shops for Small Business Saturday, featuring events at @newarkmakerhoods and @thepillarsnwk. 

Plus, don’t miss the grand Opening Day & Annual Tree Lighting, along with a special Holiday Market presented by @InvestNewark at @NewarkWinterVillage! (Sat 11/29/25, 4-8 PM) ⛸️🎁 

And that’s just the beginning — the city will be buzzing with holiday events all season long! 

Have an event coming up? Submit it thr "
hike,2025-11-29,Saturday,,,Watchung Reservation,,NJ,Central,,,last hike,,hike,,,high,['caption'],,https://www.instagram.com/p/DRhGmntkdCK/,https://www.instagram.com/p/DRhGmntkdCK/,,CDN URL - expires after few hours/days,eorunclub,https://www.instagram.com/eorunclub/,NJ EO Walk/Run Club,False,0,2025-11-26T11:01:42+00:00,2025-11-28T14:33:37.617205,False,single,"Join us for our last hike this Saturday at Watchung Reservation #walk #hike #njevents #tiktok 
less "
Newark Winter Village,2025-11-29,Saturday,,,Mulberry Commons,Newark,NJ,North,,,"Ice skating, go-carts on ice, private igloos, photo opps, shopping, food & more.",,festival,,http://newarkwintervillage.com,high,['caption'],,https://www.instagram.com/p/DQxJ8Z_j_n7/,https://www.instagram.com/p/DQxJ8Z_j_n7/,,CDN URL - expires after few hours/days,newarkwintervillage,https://www.instagram.com/newarkwintervillage/,Newark Winter Village,False,0,2025-11-07T20:08:10+00:00,2025-11-28T14:33:41.807324,False,weekly,"❄️ The magic returns to Newark! ❄️ 
Ice skating, go-carts on ice, private igloos, photo opps, shopping, food & more — all at Mulberry Commons!
Join us for a season full of fun, laughter, and holiday vibes.
✨ Starting Saturday, November 29th, 2025
⛸️ Wed–Fri: 4PM–8PM | Sat–Sun: 12PM–8PM
📍 Newark Winter Village | newarkwintervillage.com
#NewarkWinterVillage #NewarkEvents #DowntownNewark #FestivalsUnitedNewark #WinterFun #IceSkating #NewarkNJ "
Ice Skating at Newark Winter Village,,Wednesday,16:00,20:00,Mulberry Commons,Newark,NJ,North,,,"Ice skating, go-carts on ice, private igloos, photo opps, shopping, food & more.",,Ice Skating,,http://newarkwintervillage.com,high,['caption'],,https://www.instagram.com/p/DQxJ8Z_j_n7/,https://www.instagram.com/p/DQxJ8Z_j_n7/,,CDN URL - expires after few hours/days,newarkwintervillage,https://www.instagram.com/newarkwintervillage/,Newark Winter Village,False,0,2025-11-07T20:08:10+00:00,2025-11-28T14:33:41.807349,False,weekly,"❄️ The magic returns to Newark! ❄️ 
Ice skating, go-carts on ice, private igloos, photo opps, shopping, food & more — all at Mulberry Commons!
Join us for a season full of fun, laughter, and holiday vibes.
✨ Starting Saturday, November 29th, 2025
⛸️ Wed–Fri: 4PM–8PM | Sat–Sun: 12PM–8PM
📍 Newark Winter Village | newarkwintervillage.com
#NewarkWinterVillage #NewarkEvents #DowntownNewark #FestivalsUnitedNewark #WinterFun #IceSkating #NewarkNJ "
Ice Skating at Newark Winter Village,,Thursday,16:00,20:00,Mulberry Commons,Newark,NJ,North,,,"Ice skating, go-carts on ice, private igloos, photo opps, shopping, food & more.",,Ice Skating,,http://newarkwintervillage.com,high,['caption'],,https://www.instagram.com/p/DQxJ8Z_j_n7/,https://www.instagram.com/p/DQxJ8Z_j_n7/,,CDN URL - expires after few hours/days,newarkwintervillage,https://www.instagram.com/newarkwintervillage/,Newark Winter Village,False,0,2025-11-07T20:08:10+00:00,2025-11-28T14:33:41.807361,False,weekly,"❄️ The magic returns to Newark! ❄️ 
Ice skating, go-carts on ice, private igloos, photo opps, shopping, food & more — all at Mulberry Commons!
Join us for a season full of fun, laughter, and holiday vibes.
✨ Starting Saturday, November 29th, 2025
⛸️ Wed–Fri: 4PM–8PM | Sat–Sun: 12PM–8PM
📍 Newark Winter Village | newarkwintervillage.com
#NewarkWinterVillage #NewarkEvents #DowntownNewark #FestivalsUnitedNewark #WinterFun #IceSkating #NewarkNJ "
Ice Skating at Newark Winter Village,,Friday,16:00,20:00,Mulberry Commons,Newark,NJ,North,,,"Ice skating, go-carts on ice, private igloos, photo opps, shopping, food & more.",,Ice Skating,,http://newarkwintervillage.com,high,['caption'],,https://www.instagram.com/p/DQxJ8Z_j_n7/,https://www.instagram.com/p/DQxJ8Z_j_n7/,,CDN URL - expires after few hours/days,newarkwintervillage,https://www.instagram.com/newarkwintervillage/,Newark Winter Village,False,0,2025-11-07T20:08:10+00:00,2025-11-28T14:33:41.807371,False,weekly,"❄️ The magic returns to Newark! ❄️ 
Ice skating, go-carts on ice, private igloos, photo opps, shopping, food & more — all at Mulberry Commons!
Join us for a season full of fun, laughter, and holiday vibes.
✨ Starting Saturday, November 29th, 2025
⛸️ Wed–Fri: 4PM–8PM | Sat–Sun: 12PM–8PM
📍 Newark Winter Village | newarkwintervillage.com
#NewarkWinterVillage #NewarkEvents #DowntownNewark #FestivalsUnitedNewark #WinterFun #IceSkating #NewarkNJ "
Ice Skating at Newark Winter Village,,Saturday,12:00,20:00,Mulberry Commons,Newark,NJ,North,,,"Ice skating, go-carts on ice, private igloos, photo opps, shopping, food & more.",,Ice Skating,,http://newarkwintervillage.com,high,['caption'],,https://www.instagram.com/p/DQxJ8Z_j_n7/,https://www.instagram.com/p/DQxJ8Z_j_n7/,,CDN URL - expires after few hours/days,newarkwintervillage,https://www.instagram.com/newarkwintervillage/,Newark Winter Village,False,0,2025-11-07T20:08:10+00:00,2025-11-28T14:33:41.807382,False,weekly,"❄️ The magic returns to Newark! ❄️ 
Ice skating, go-carts on ice, private igloos, photo opps, shopping, food & more — all at Mulberry Commons!
Join us for a season full of fun, laughter, and holiday vibes.
✨ Starting Saturday, November 29th, 2025
⛸️ Wed–Fri: 4PM–8PM | Sat–Sun: 12PM–8PM
📍 Newark Winter Village | newarkwintervillage.com
#NewarkWinterVillage #NewarkEvents #DowntownNewark #FestivalsUnitedNewark #WinterFun #IceSkating #NewarkNJ "
Ice Skating at Newark Winter Village,,Sunday,12:00,20:00,Mulberry Commons,Newark,NJ,North,,,"Ice skating, go-carts on ice, private igloos, photo opps, shopping, food & more.",,Ice Skating,,http://newarkwintervillage.com,high,['caption'],,https://www.instagram.com/p/DQxJ8Z_j_n7/,https://www.instagram.com/p/DQxJ8Z_j_n7/,,CDN URL - expires after few hours/days,newarkwintervillage,https://www.instagram.com/newarkwintervillage/,Newark Winter Village,False,0,2025-11-07T20:08:10+00:00,2025-11-28T14:33:41.807392,False,weekly,"❄️ The magic returns to Newark! ❄️ 
Ice skating, go-carts on ice, private igloos, photo opps, shopping, food & more — all at Mulberry Commons!
Join us for a season full of fun, laughter, and holiday vibes.
✨ Starting Saturday, November 29th, 2025
⛸️ Wed–Fri: 4PM–8PM | Sat–Sun: 12PM–8PM
📍 Newark Winter Village | newarkwintervillage.com
#NewarkWinterVillage #NewarkEvents #DowntownNewark #FestivalsUnitedNewark #WinterFun #IceSkating #NewarkNJ "
Turkey GiveAway,2025-11-20,,15:00,18:00,The Port Tavern,Elizabeth,NJ,Central,,,Come to The Port Tavern and get ur turkey! Bring the kids! For local residents only please bring your ID.,,giveaway,,,high,['caption'],,https://www.instagram.com/p/DQznmS3kXNu/,https://www.instagram.com/p/DQznmS3kXNu/,,CDN URL - expires after few hours/days,theporttavernbarandgrill,https://www.instagram.com/theporttavernbarandgrill/,The Port Tavern,False,0,2025-11-08T19:04:17+00:00,2025-11-28T14:33:44.706060,False,single,"It’s that Time again! and The Port is giving back to our beautiful community! On November 20th, between 3PM-6PM come to The Port Tavern and get ur turkey! Bring the kids! For local residents only please bring your ID. #TurkeyGiveAway #Thanksgiving #UnionCountyNJ #EssexCountyNJ #EveryoneWelcome #ElizabethHappyHour #FriendsBecomeFamily #AlwaysLit #AlwaysAVibe #LocalBars #ThatSoundSystemTho🫢 #ThemSteakTacosTho🤤 #NeighborhoodBars #Drinks #Cocktails #Party #Friends #Family #SignatureCocktails #Outdoo "
